rank,pair_uid,candidate_origins,new_outside_step4,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,alias_normalized_left,alias_normalized_right,source_cosine,frozen_source_score,unbounded_identity_logit_diagnostic,feature_bounded_identity_logit_diagnostic,identity_logit_correction,synthetic_scale_model_score,model_score_is_real_probability,synthetic_support_clipped,observable_state_hash,synthetic_train_development_support_status,synthetic_train_development_positive_support_count,synthetic_train_development_negative_support_count,synthetic_support_splits,synthetic_positive_support_repeated,synthetic_positive_support_in_both_splits,production_review_eligible,out_of_support_feature_count,out_of_support_feature_names,shared_token_count,shared_token_hashes,shared_identifier_types,strong_common_middle_count,weak_common_middle_count,step4_candidate_rule_hits,verified_direct_token_count_log1p,repeated_verified_token_count_log1p,bilateral_direct_item_count_log1p,shared_identifier_type_count_log1p,risky_token_count_log1p,support_token_count_log1p,high_frequency_token_count_log1p,risky_without_verified,support_without_verified,verified_x_risky,verified_x_support,shared_telegram_token_count_log1p,shared_email_token_count_log1p,shared_bat_token_count_log1p,shared_qq_token_count_log1p,shared_wechat_token_count_log1p,shared_phone_token_count_log1p,shared_crypto_wallet_token_count_log1p,shared_external_url_token_count_log1p,strong_rotation_path_count_log1p,corroborated_rotation_path_count_log1p,uncorroborated_rotation_path_count_log1p,weak_path_count_log1p,maximum_strong_middle_degree_log1p,rotation_telegram_edge_token_count_log1p,rotation_email_edge_token_count_log1p,rotation_bat_edge_token_count_log1p,rotation_qq_edge_token_count_log1p,rotation_wechat_edge_token_count_log1p,rotation_phone_edge_token_count_log1p,rotation_crypto_wallet_edge_token_count_log1p,verified_x_repeat,rotation_x_corroboration
2292,market_item.xlsx|中文暗网交易市场|seller_raw:603220||market_item.xlsx|茶马古道|seller_raw:/shop/426194,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:603220,market_item.xlsx|茶马古道|seller_raw:/shop/426194,中文暗网交易市场,茶马古道,603220,/shop/426194,0.873161580360,0.104596117024,0.000000000000,0.000000000000,0.000000000000,0.104596117024,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,shared_description_clone|shared_title_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2293,market_item.xlsx|中文暗网交易市场|seller_raw:69770||market_item.xlsx|茶马古道|seller_raw:/shop/402497,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:69770,market_item.xlsx|茶马古道|seller_raw:/shop/402497,中文暗网交易市场,茶马古道,69770,/shop/402497,0.873152576217,0.104576321127,0.000000000000,0.000000000000,0.000000000000,0.104576321127,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2294,market_item.xlsx|中文暗网交易市场|seller_raw:525739||market_item.xlsx|中文暗网交易市场|seller_raw:562028,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:525739,market_item.xlsx|中文暗网交易市场|seller_raw:562028,中文暗网交易市场,中文暗网交易市场,525739,562028,0.873074114420,0.104403960362,0.000000000000,0.000000000000,0.000000000000,0.104403960362,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|shared_description_clone,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2295,market_item.xlsx|中文暗网交易市场|seller_raw:36740||market_item.xlsx|中文暗网交易市场|seller_raw:40037,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:36740,market_item.xlsx|中文暗网交易市场|seller_raw:40037,中文暗网交易市场,中文暗网交易市场,36740,40037,0.872938476811,0.104106590655,0.000000000000,0.000000000000,0.000000000000,0.104106590655,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2296,market_item.xlsx|中文暗网交易市场|seller_raw:178257||market_item.xlsx|中文暗网交易市场|seller_raw:44545,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:178257,market_item.xlsx|中文暗网交易市场|seller_raw:44545,中文暗网交易市场,中文暗网交易市场,178257,44545,0.872871085207,0.103959120921,0.000000000000,0.000000000000,0.000000000000,0.103959120921,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2297,market_item.xlsx|茶马古道|seller_raw:/shop/395259||market_item.xlsx|茶马古道|seller_raw:/shop/397085,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/395259,market_item.xlsx|茶马古道|seller_raw:/shop/397085,茶马古道,茶马古道,/shop/395259,/shop/397085,0.872824254809,0.103856753036,0.000000000000,0.000000000000,0.000000000000,0.103856753036,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2298,market_item.xlsx|茶马古道|seller_raw:/shop/429049||market_item.xlsx|茶马古道|seller_raw:/shop/461471,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/429049,market_item.xlsx|茶马古道|seller_raw:/shop/461471,茶马古道,茶马古道,/shop/429049,/shop/461471,0.872820979145,0.103849596005,0.000000000000,0.000000000000,0.000000000000,0.103849596005,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2299,market_item.xlsx|中文暗网交易市场|seller_raw:29205||market_item.xlsx|中文暗网交易市场|seller_raw:504138,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:29205,market_item.xlsx|中文暗网交易市场|seller_raw:504138,中文暗网交易市场,中文暗网交易市场,29205,504138,0.872765987213,0.103729508688,0.000000000000,0.000000000000,0.000000000000,0.103729508688,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2300,market_item.xlsx|中文暗网交易市场|seller_raw:512373||market_item.xlsx|中文暗网交易市场|seller_raw:519089,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:512373,market_item.xlsx|中文暗网交易市场|seller_raw:519089,中文暗网交易市场,中文暗网交易市场,512373,519089,0.872731215995,0.103653641253,0.000000000000,0.000000000000,0.000000000000,0.103653641253,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2301,market_item.xlsx|茶马古道|seller_raw:/shop/429914||market_item.xlsx|茶马古道|seller_raw:/shop/462026,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/429914,market_item.xlsx|茶马古道|seller_raw:/shop/462026,茶马古道,茶马古道,/shop/429914,/shop/462026,0.872691379610,0.103566782434,0.000000000000,0.000000000000,0.000000000000,0.103566782434,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2302,market_item.xlsx|茶马古道|seller_raw:/shop/426||market_item.xlsx|茶马古道|seller_raw:/shop/434858,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/426,market_item.xlsx|茶马古道|seller_raw:/shop/434858,茶马古道,茶马古道,/shop/426,/shop/434858,0.872546389921,0.103251191844,0.000000000000,0.000000000000,0.000000000000,0.103251191844,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2303,market_item.xlsx|茶马古道|seller_raw:/shop/421933||market_item.xlsx|茶马古道|seller_raw:/shop/429595,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/421933,market_item.xlsx|茶马古道|seller_raw:/shop/429595,茶马古道,茶马古道,/shop/421933,/shop/429595,0.872459193921,0.103061807409,0.000000000000,0.000000000000,0.000000000000,0.103061807409,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2304,market_item.xlsx|茶马古道|seller_raw:/shop/427729||market_item.xlsx|茶马古道|seller_raw:/shop/474,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/427729,market_item.xlsx|茶马古道|seller_raw:/shop/474,茶马古道,茶马古道,/shop/427729,/shop/474,0.872407434908,0.102949535440,0.000000000000,0.000000000000,0.000000000000,0.102949535440,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2305,market_item.xlsx|茶马古道|seller_raw:/shop/417564||market_item.xlsx|茶马古道|seller_raw:/shop/450704,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/417564,market_item.xlsx|茶马古道|seller_raw:/shop/450704,茶马古道,茶马古道,/shop/417564,/shop/450704,0.872378719824,0.102887295426,0.000000000000,0.000000000000,0.000000000000,0.102887295426,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2306,market_item.xlsx|茶马古道|seller_raw:/shop/448219||market_item.xlsx|茶马古道|seller_raw:/shop/465096,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/448219,market_item.xlsx|茶马古道|seller_raw:/shop/465096,茶马古道,茶马古道,/shop/448219,/shop/465096,0.872374174700,0.102877446913,0.000000000000,0.000000000000,0.000000000000,0.102877446913,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2307,market_item.xlsx|中文暗网交易市场|seller_raw:18936||market_item.xlsx|茶马古道|seller_raw:/shop/442,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:18936,market_item.xlsx|茶马古道|seller_raw:/shop/442,中文暗网交易市场,茶马古道,18936,/shop/442,0.872273367263,0.102659228740,0.000000000000,0.000000000000,0.000000000000,0.102659228740,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2308,market_item.xlsx|中文暗网交易市场|seller_raw:595226||market_item.xlsx|中文暗网交易市场|seller_raw:595229,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:595226,market_item.xlsx|中文暗网交易市场|seller_raw:595229,中文暗网交易市场,中文暗网交易市场,595226,595229,0.872267884757,0.102647372503,0.000000000000,0.000000000000,0.000000000000,0.102647372503,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2309,market_item.xlsx|茶马古道|seller_raw:/shop/425482||market_item.xlsx|茶马古道|seller_raw:/shop/456709,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/425482,market_item.xlsx|茶马古道|seller_raw:/shop/456709,茶马古道,茶马古道,/shop/425482,/shop/456709,0.872232160158,0.102570145680,0.000000000000,0.000000000000,0.000000000000,0.102570145680,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2310,market_item.xlsx|中文暗网交易市场|seller_raw:541551||market_item.xlsx|中文暗网交易市场|seller_raw:596616,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:541551,market_item.xlsx|中文暗网交易市场|seller_raw:596616,中文暗网交易市场,中文暗网交易市场,541551,596616,0.872145412975,0.102382836132,0.000000000000,0.000000000000,0.000000000000,0.102382836132,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2311,market_item.xlsx|茶马古道|seller_raw:/shop/418024||market_item.xlsx|茶马古道|seller_raw:/shop/516,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/418024,market_item.xlsx|茶马古道|seller_raw:/shop/516,茶马古道,茶马古道,/shop/418024,/shop/516,0.872044652762,0.102165649319,0.000000000000,0.000000000000,0.000000000000,0.102165649319,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2312,market_item.xlsx|茶马古道|seller_raw:/shop/418181||market_item.xlsx|茶马古道|seller_raw:/shop/427138,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/418181,market_item.xlsx|茶马古道|seller_raw:/shop/427138,茶马古道,茶马古道,/shop/418181,/shop/427138,0.872029625366,0.102133293050,0.000000000000,0.000000000000,0.000000000000,0.102133293050,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2313,market_item.xlsx|茶马古道|seller_raw:/shop/399738||market_item.xlsx|茶马古道|seller_raw:/shop/643,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/399738,market_item.xlsx|茶马古道|seller_raw:/shop/643,茶马古道,茶马古道,/shop/399738,/shop/643,0.871898293820,0.101850902567,0.000000000000,0.000000000000,0.000000000000,0.101850902567,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2314,market_item.xlsx|茶马古道|seller_raw:/shop/423938||market_item.xlsx|茶马古道|seller_raw:/shop/448219,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/423938,market_item.xlsx|茶马古道|seller_raw:/shop/448219,茶马古道,茶马古道,/shop/423938,/shop/448219,0.871778717555,0.101594390712,0.000000000000,0.000000000000,0.000000000000,0.101594390712,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2315,market_item.xlsx|中文暗网交易市场|seller_raw:365633||market_item.xlsx|中文暗网交易市场|seller_raw:586003,existing_step4,0,market_item.xlsx|中文暗网交易市场|seller_raw:365633,market_item.xlsx|中文暗网交易市场|seller_raw:586003,中文暗网交易市场,中文暗网交易市场,365633,586003,0.871745171784,0.101522532191,0.000000000000,0.000000000000,0.000000000000,0.101522532191,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor|structural_support,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
2316,market_item.xlsx|茶马古道|seller_raw:/shop/426087||market_item.xlsx|茶马古道|seller_raw:/shop/456401,existing_step4,0,market_item.xlsx|茶马古道|seller_raw:/shop/426087,market_item.xlsx|茶马古道|seller_raw:/shop/456401,茶马古道,茶马古道,/shop/426087,/shop/456401,0.871693469410,0.101411868636,0.000000000000,0.000000000000,0.000000000000,0.101411868636,0,0,5946c236e1cb8a45780546177e10b3118caf8df9be09e1332670a631665c1a6c,ambiguous,210,210,synthetic_development;synthetic_train,0,1,0,0,,0,,,0,0,profile_lexical_neighbor,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
