pair_uid,data_bucket,candidate_language,candidate_scope,review_stratum,core_transfer_eligible,seller_uid_left,seller_uid_right,source_market_raw_left,source_market_raw_right,same_market_raw_bool,same_source_dataset_bool,review_priority,review_status,review_label,profile_category_jaccard,has_shared_title_clone,has_shared_description_clone,has_shared_contact_exact,has_shared_pgp_fingerprint,shared_title_count_capped,shared_description_count_capped,shared_category_count_capped,shared_contact_count_capped,shared_pgp_fingerprint_count_capped,boilerplate_ratio_left,boilerplate_ratio_right,boilerplate_ratio_max,boilerplate_ratio_gap_abs,shared_title_idf_sum,shared_description_idf_sum,shared_title_idf_mean,shared_description_idf_mean,shared_boilerplate_count,shared_low_df_sentence_count,shared_rare_ngram_count,candidate_rule_count_raw,sparse_lexical_similarity_raw,structural_support_score_raw,left_market_profile_size,right_market_profile_size,item_count_percentile_gap_abs,price_median_percentile_gap_abs,title_length_median_percentile_gap_abs,description_length_median_percentile_gap_abs,digit_ratio_mean_percentile_gap_abs,punct_ratio_mean_percentile_gap_abs,repeated_title_share_percentile_gap_abs,repeated_description_share_percentile_gap_abs,max_category_share_percentile_gap_abs,uppercase_ratio_mean_percentile_gap_abs,item_count_raw_gap_abs,price_median_raw_gap_abs,title_length_median_raw_gap_abs,description_length_median_raw_gap_abs,digit_ratio_mean_raw_gap_abs,punct_ratio_mean_raw_gap_abs,repeated_title_share_raw_gap_abs,repeated_description_share_raw_gap_abs,max_category_share_raw_gap_abs,uppercase_ratio_mean_raw_gap_abs,embedding_cosine_gte_multilingual_base,embedding_cosine_bge_m3,embedding_cosine_multilingual_e5_large,embedding_cosine_labse,embedding_cosine_paraphrase_multilingual_mpnet,reranker_score_gte_multilingual_reranker_base,reranker_score_bge_reranker_v2_m3
products_data.csv|__unknown__|seller_id:1893440||products_data.csv|__unknown__|seller_id:769566,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:1893440,products_data.csv|__unknown__|seller_id:769566,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.253869,0.868842,673,673,0.0,0.127976,0.142857,0.15625,0.00744,0.346726,0.0,0.0,0.0,0.0,0.0,9.9,3.0,50.0,0.002449,0.051837,0.0,0.0,0.0,0.0,0.985851,0.882234,0.925055,0.887124,0.882763,0.572001,0.074557
products_data.csv|__unknown__|seller_id:504138||products_data.csv|__unknown__|seller_id:504679,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:504138,products_data.csv|__unknown__|seller_id:504679,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,5.903792,0,5.903792,0.0,0,0,0,2,0.303772,0.718526,673,673,0.0,0.47619,0.0,0.212797,0.470238,0.127977,0.0,0.0,0.0,0.669643,0.0,305.0,0.0,80.0,0.148809,0.025298,0.0,0.0,0.0,0.141176,0.979143,0.939102,0.935216,0.871998,0.748067,0.679028,0.229017
products_data.csv|__unknown__|seller_id:588888||products_data.csv|__unknown__|seller_id:681266,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:588888,products_data.csv|__unknown__|seller_id:681266,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.333333,0.0,0.333333,0.333333,0,0,0.0,0.0,0,0,0,2,0.275097,0.804163,673,673,0.172619,0.0,0.331845,0.002976,0.184523,0.035714,0.0,0.022322,0.0,0.075893,1.0,0.0,8.5,176.0,0.031518,0.030364,0.0,0.5,0.0,0.004815,0.992696,0.918308,0.964625,0.939414,0.926997,0.624692,0.536495
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.308335,0.701565,673,673,0.172619,0.099702,0.276786,0.005953,0.004465,0.03869,0.0,0.0,0.0,0.019345,1.0,271.0,6.0,141.5,0.007388,0.024173,0.0,0.0,0.0,0.00092,0.993659,0.921957,0.955209,0.962297,0.978237,0.885101,0.308966
products_data.csv|__unknown__|seller_id:521580||products_data.csv|__unknown__|seller_id:523242,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:521580,products_data.csv|__unknown__|seller_id:523242,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.29105,0.752413,673,673,0.0,0.389881,0.104167,0.008928,0.01637,0.008929,0.0,0.0,0.0,0.116071,0.0,980.0,2.0,61.0,0.008284,0.005063,0.0,0.0,0.0,0.007353,0.996578,0.938357,0.967417,0.977416,0.991901,0.834479,0.27432
products_data.csv|__unknown__|seller_id:342077||products_data.csv|__unknown__|seller_id:448801,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:342077,products_data.csv|__unknown__|seller_id:448801,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.24615,0.886974,673,673,0.0,0.028274,0.544643,0.22619,0.084821,0.297619,0.0,0.0,0.0,0.142857,0.0,300.0,11.0,297.0,0.007961,0.086042,0.0,0.0,0.0,0.010205,0.989682,0.891555,0.938777,0.915605,0.815488,0.814891,0.461265
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:562273,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:562273,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.0,0.25,0.25,0,0,0.0,0.0,0,0,0,2,0.220145,0.964732,673,673,0.0,0.0,0.142857,0.683036,0.285714,0.074405,0.0,0.0,0.0,0.425595,0.0,0.0,3.0,2160.0,0.198404,0.045069,0.0,0.0,0.0,0.038672,0.981237,0.83772,0.905686,0.840294,0.615402,0.569587,0.318636
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:531474,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:531474,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.26965,0.811375,673,673,0.0,0.09375,0.311012,0.017857,0.011904,0.035714,0.0,0.0,0.0,0.007441,0.0,720.0,6.0,295.0,0.025304,0.043417,0.0,0.0,0.0,0.000278,0.995226,0.927972,0.967752,0.975799,0.981324,0.910005,0.143122
products_data.csv|__unknown__|seller_id:547451||products_data.csv|__unknown__|seller_id:644112,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:547451,products_data.csv|__unknown__|seller_id:644112,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.222238,0.952031,673,673,0.0,0.0,0.206845,0.154762,0.084821,0.282738,0.0,0.0,0.0,0.0,0.0,0.0,4.0,127.0,0.076878,0.306871,0.0,0.0,0.0,0.0,0.970066,0.894433,0.939668,0.915738,0.790516,0.908883,0.131332
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:528952,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.280741,0.775312,673,673,0.172619,0.072917,0.35119,0.005952,0.008929,0.035715,0.0,0.0,0.0,0.050595,1.0,15.0,7.5,95.5,0.016387,0.028146,0.0,0.0,0.0,0.002968,0.994363,0.938586,0.961317,0.97043,0.980228,0.877487,0.164748
products_data.csv|__unknown__|seller_id:524296||products_data.csv|__unknown__|seller_id:524490,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524296,products_data.csv|__unknown__|seller_id:524490,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.416667,0.25,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.306248,0.698484,673,673,0.172619,0.129464,0.565476,0.008929,0.005953,0.034226,0.0,0.0,0.0,0.026786,1.0,89.0,12.0,152.5,0.008548,0.022726,0.0,0.0,0.0,0.001012,0.99343,0.917684,0.956552,0.960391,0.971212,0.833846,0.175082
products_data.csv|__unknown__|seller_id:632484||products_data.csv|__unknown__|seller_id:700071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:632484,products_data.csv|__unknown__|seller_id:700071,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.276357,0.786871,673,673,0.0,0.224702,0.157738,0.019345,0.096726,0.011905,0.0,0.0,0.0,0.00744,0.0,100.0,3.0,4.0,0.028948,0.008334,0.0,0.0,0.0,0.001082,0.996012,0.868003,0.942178,0.983012,0.949774,0.592849,0.302477
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.260086,0.832203,673,673,0.0,0.056548,0.047619,0.011905,0.001488,0.002976,0.0,0.0,0.0,0.092262,0.0,600.0,1.0,50.0,0.001815,0.00138,0.0,0.0,0.0,0.005847,0.995864,0.946659,0.969236,0.97132,0.969096,0.925681,0.273565
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.317656,0.653613,673,673,0.172619,0.159226,0.220238,0.013393,0.002976,0.026785,0.0,0.0,0.0,0.049107,1.0,871.0,5.0,174.5,0.007245,0.018747,0.0,0.0,0.0,0.003105,0.993937,0.909917,0.964534,0.963858,0.981472,0.866999,0.182607
products_data.csv|__unknown__|seller_id:523410||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523410,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.305848,0.685567,673,673,0.172619,0.114583,0.038691,0.007441,0.001488,0.040178,0.0,0.0,0.0,0.017857,1.0,371.0,1.0,143.5,0.006148,0.024426,0.0,0.0,0.0,0.00089,0.993136,0.924125,0.953778,0.962906,0.974771,0.853936,0.194584
products_data.csv|__unknown__|seller_id:522081||products_data.csv|__unknown__|seller_id:524296,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522081,products_data.csv|__unknown__|seller_id:524296,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.273744,0.781811,673,673,0.172619,0.053571,0.220238,0.014881,0.014881,0.020833,0.0,0.0,0.0,0.046131,1.0,71.0,5.0,180.5,0.015153,0.01732,0.0,0.0,0.0,0.003036,0.996072,0.939882,0.956528,0.970708,0.983656,0.875802,0.232224
products_data.csv|__unknown__|seller_id:564037||products_data.csv|__unknown__|seller_id:697927,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:564037,products_data.csv|__unknown__|seller_id:697927,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.26479,0.807874,673,673,0.0,0.181548,0.648809,0.127976,0.373512,0.614583,0.0,0.0,0.0,0.251488,0.0,34.99,14.0,58.0,0.045733,0.073752,0.0,0.0,0.0,0.017647,0.985279,0.802284,0.889488,0.927202,0.632181,0.58861,0.158139
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:700061,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:700061,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.242007,0.874305,673,673,0.0,0.044643,0.104167,0.004465,0.005953,0.005953,0.0,0.0,0.0,0.035714,0.0,500.0,2.0,20.0,0.001997,0.001834,0.0,0.0,0.0,0.001729,0.995814,0.940097,0.954559,0.975488,0.984675,0.933558,0.18204
products_data.csv|__unknown__|seller_id:556912||products_data.csv|__unknown__|seller_id:613980,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:556912,products_data.csv|__unknown__|seller_id:613980,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.242976,0.871326,673,673,0.0,0.078869,0.032738,0.00744,0.008929,0.011904,0.0,0.0,0.0,0.011905,0.0,164.0,1.0,1.0,0.001537,0.002085,0.0,0.0,0.0,0.000769,0.989551,0.886431,0.951403,0.989643,0.946953,0.638024,0.366374
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:531474,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:531474,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.727273,0.727273,0.477273,0,0,0.0,0.0,0,0,0,2,0.274394,0.775915,673,673,0.0,0.19494,0.034226,0.013393,0.014881,0.043155,0.0,0.0,0.0,0.083334,0.0,240.0,1.0,273.0,0.026607,0.047396,0.0,0.0,0.0,0.004395,0.993041,0.948496,0.961938,0.970086,0.975956,0.821938,0.233808
products_data.csv|__unknown__|seller_id:561217||products_data.csv|__unknown__|seller_id:708128,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:561217,products_data.csv|__unknown__|seller_id:708128,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.254283,0.835713,673,673,0.0,0.052083,0.0,0.117559,0.058036,0.081845,0.0,0.0,0.0,0.058036,0.0,500.0,0.0,38.0,0.020243,0.025641,0.0,0.0,0.0,0.018414,0.986859,0.867403,0.932265,0.940867,0.813581,0.553193,0.532543
products_data.csv|__unknown__|seller_id:579776||products_data.csv|__unknown__|seller_id:659029,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:579776,products_data.csv|__unknown__|seller_id:659029,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.416667,0.0,0.416667,0.416667,0,0,0.0,0.0,0,0,0,2,0.324899,0.621769,673,673,0.0,0.264881,0.069941,0.072917,0.046131,0.050595,0.0,0.0,0.886905,0.014881,0.0,33.5,1.5,663.5,0.006818,0.02872,0.0,0.0,0.5,0.001421,0.989036,0.942938,0.968415,0.978026,0.972654,0.749859,0.172181
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:523410,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:523410,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.239985,0.873654,673,673,0.0,0.044643,0.181547,0.005952,0.001488,0.013393,0.0,0.0,0.0,0.066964,0.0,500.0,4.0,31.0,0.001097,0.005679,0.0,0.0,0.0,0.003995,0.996382,0.931023,0.956952,0.968336,0.984455,0.786831,0.202032
products_data.csv|__unknown__|seller_id:524273||products_data.csv|__unknown__|seller_id:632484,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524273,products_data.csv|__unknown__|seller_id:632484,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.272657,0.775121,673,673,0.0,0.247024,0.196429,0.025298,0.13244,0.022321,0.0,0.0,0.0,0.00744,0.0,136.0,4.0,5.0,0.043429,0.010929,0.0,0.0,0.0,0.001082,0.995613,0.867403,0.940895,0.977502,0.931591,0.598498,0.355322
products_data.csv|__unknown__|seller_id:519199||products_data.csv|__unknown__|seller_id:707914,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:519199,products_data.csv|__unknown__|seller_id:707914,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.291432,0.715712,673,673,0.272321,0.114583,0.511905,0.078869,0.016369,0.230654,0.0,0.0,0.0,0.090774,3.0,7.4,11.0,49.0,0.001672,0.023176,0.0,0.0,0.0,0.005738,0.977124,0.742725,0.86576,0.873756,0.676325,0.607112,0.736945
products_data.csv|__unknown__|seller_id:524490||products_data.csv|__unknown__|seller_id:597859,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:524490,products_data.csv|__unknown__|seller_id:597859,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.276567,0.760257,673,673,0.0,0.269345,0.28869,0.001488,0.004464,0.008929,0.0,0.0,0.0,0.02381,0.0,860.0,6.0,1.0,0.002057,0.004007,0.0,0.0,0.0,0.00077,0.994026,0.933801,0.956917,0.972122,0.971704,0.866925,0.262228
products_data.csv|__unknown__|seller_id:491210||products_data.csv|__unknown__|seller_id:69022,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:491210,products_data.csv|__unknown__|seller_id:69022,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.284954,0.73189,673,673,0.172619,0.032739,0.549107,0.053572,0.34375,0.014881,0.0,0.0,0.0,0.35863,1.0,1.0,15.0,251.0,0.104309,0.003247,0.0,0.0,0.0,0.037327,0.990668,0.897252,0.931256,0.923986,0.784408,0.781923,0.584189
products_data.csv|__unknown__|seller_id:523242||products_data.csv|__unknown__|seller_id:530122,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523242,products_data.csv|__unknown__|seller_id:530122,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.25,0.25,0.0,0,4.622858,0.0,4.622858,1,0,0,2,0.236582,0.873381,673,673,0.0,0.044643,0.428572,0.001488,0.017858,0.004465,0.0,0.0,0.0,0.019345,0.0,500.0,9.0,10.0,0.010612,0.00143,0.0,0.0,0.0,0.000913,0.996075,0.912218,0.963925,0.971508,0.990198,0.864725,0.166628
products_data.csv|__unknown__|seller_id:525098||products_data.csv|__unknown__|seller_id:539806,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:525098,products_data.csv|__unknown__|seller_id:539806,__unknown__,__unknown__,1,1,medium,pending,,0.75,0,0,0,0,0,0,3,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.310768,0.648655,673,673,0.032739,0.352678,0.083333,0.037202,0.258929,0.110119,0.0,0.0,0.0,0.258929,2.0,27.6,1.5,183.0,0.03227,0.010579,0.0,0.0,0.0,0.024098,0.989349,0.867146,0.924813,0.945782,0.812357,0.694905,0.242506
products_data.csv|__unknown__|seller_id:556912||products_data.csv|__unknown__|seller_id:632484,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:556912,products_data.csv|__unknown__|seller_id:632484,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.268354,0.77575,673,673,0.0,0.247024,0.483631,0.065476,0.059523,0.086309,0.0,0.0,0.0,0.0625,0.0,136.0,11.0,12.0,0.015222,0.026961,0.0,0.0,0.0,0.008224,0.99319,0.906469,0.949809,0.9809,0.923071,0.724409,0.49582
products_data.csv|__unknown__|seller_id:531338||products_data.csv|__unknown__|seller_id:573053,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:531338,products_data.csv|__unknown__|seller_id:573053,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.583333,0.0,0.583333,0.583333,0,0,0.0,0.0,0,0,0,2,0.266253,0.780375,673,673,0.172619,0.034226,0.257441,0.602678,0.184524,0.142857,0.0,0.0,0.0,0.163691,1.0,70.0,8.0,1221.5,0.076108,0.054181,0.0,0.0,0.0,0.018018,0.984464,0.867961,0.924866,0.875231,0.683062,0.667052,0.457525
products_data.csv|__unknown__|seller_id:523410||products_data.csv|__unknown__|seller_id:528952,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523410,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.312187,0.631665,673,673,0.172619,0.316964,0.175595,0.004464,0.004464,0.041667,0.0,0.0,0.0,0.041666,1.0,475.0,3.5,86.5,0.013987,0.029846,0.0,0.0,0.0,0.002846,0.996064,0.937184,0.966067,0.970482,0.983082,0.87161,0.15104
products_data.csv|__unknown__|seller_id:522821||products_data.csv|__unknown__|seller_id:531338,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:522821,products_data.csv|__unknown__|seller_id:531338,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.583333,0.583333,0.333333,0,0,0.0,0.0,0,0,0,2,0.271124,0.753156,673,673,0.172619,0.044643,0.238095,0.044643,0.074405,0.008929,0.0,0.0,0.0,0.136905,1.0,170.0,5.0,968.5,0.110669,0.003458,0.0,0.0,0.0,0.010629,0.994666,0.922989,0.954933,0.968365,0.978553,0.918761,0.208108
products_data.csv|__unknown__|seller_id:659029||products_data.csv|__unknown__|seller_id:681266,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:659029,products_data.csv|__unknown__|seller_id:681266,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.351292,0.510495,673,673,0.172619,0.172619,0.0625,0.075893,0.223214,0.074405,0.0,0.0,0.886905,0.013393,1.0,30.0,1.0,687.0,0.036498,0.044872,0.0,0.0,0.5,0.001337,0.988363,0.911369,0.956964,0.912411,0.855551,0.62511,0.190206
products_data.csv|__unknown__|seller_id:707139||products_data.csv|__unknown__|seller_id:707276,zh_target_aux,zh,sockpuppet_primary,semantic_only,1,products_data.csv|__unknown__|seller_id:707139,products_data.csv|__unknown__|seller_id:707276,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,1,0.370605,0.451748,673,673,0.172619,0.291667,0.427083,0.083333,0.147321,0.138393,0.0,0.0,0.886905,0.010417,1.0,220.0,8.0,29.5,0.033975,0.015704,0.0,0.0,0.5,0.003007,0.981799,0.816738,0.907835,0.923705,0.723661,0.682325,0.137918
products_data.csv|__unknown__|seller_id:523269||products_data.csv|__unknown__|seller_id:528952,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:523269,products_data.csv|__unknown__|seller_id:528952,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.25,0.416667,0.416667,0.166667,0,0,0.0,0.0,0,0,0,2,0.306104,0.64,673,673,0.172619,0.285714,0.110119,0.019345,0.014881,0.02381,0.0,0.0,0.0,0.065477,1.0,275.0,2.5,146.5,0.020259,0.022759,0.0,0.0,0.0,0.003649,0.994467,0.922203,0.961988,0.969086,0.989643,0.910264,0.179775
products_data.csv|__unknown__|seller_id:1901937||products_data.csv|__unknown__|seller_id:757071,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:1901937,products_data.csv|__unknown__|seller_id:757071,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.308201,0.624008,673,673,0.040179,0.114584,0.032738,0.291667,0.428572,0.15625,0.0,0.0,0.0,0.020833,125.0,3.0,1.0,1087.0,0.096759,0.014999,0.0,0.0,0.0,0.00224,0.986171,0.894396,0.924441,0.951434,0.958273,0.716145,0.311681
products_data.csv|__unknown__|seller_id:689669||products_data.csv|__unknown__|seller_id:707156,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:689669,products_data.csv|__unknown__|seller_id:707156,__unknown__,__unknown__,1,1,medium,pending,,1.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,2,0.220041,0.886293,673,673,0.0,0.041667,0.808036,0.078869,0.147321,0.273809,0.0,0.0,0.0,0.077381,0.0,120.0,18.0,25.0,0.10587,0.026205,0.0,0.0,0.0,0.027579,0.985063,0.772727,0.882539,0.902353,0.75321,0.711006,0.283518
products_data.csv|__unknown__|seller_id:579292||products_data.csv|__unknown__|seller_id:659029,zh_target_aux,zh,sockpuppet_primary,semantic_structural,1,products_data.csv|__unknown__|seller_id:579292,products_data.csv|__unknown__|seller_id:659029,__unknown__,__unknown__,1,1,medium,pending,,0.5,0,0,0,0,0,0,1,0,0,0.083333,0.0,0.083333,0.083333,0,0,0.0,0.0,0,0,0,2,0.329261,0.552483,673,673,0.072917,0.172619,0.272321,0.087798,0.035714,0.092262,0.0,0.0,0.886905,0.199405,1.0,30.0,8.0,1077.0,0.004272,0.060286,0.0,0.0,0.5,0.015579,0.98271,0.9117,0.954196,0.846393,0.880421,0.729087,0.123884
