evidence_uid,source_dataset,pgp_id_raw,alias_raw,alias_normalized,fingerprint_short_raw,fingerprint_raw,fingerprint_short_normalized,fingerprint_raw_normalized,vendor_ids_raw,vendor_id_count,user_hash_raw,review_count_raw,star_rate_raw
3z669jwe|pgp:2941,3z669jwe.sql,2941,raynmane,raynmane,0xFF888EE2DAAAA0AB,493F245B46319ABE4A9D21B2FF888EE2DAAAA0AB,0xFF888EE2DAAAA0AB,493F245B46319ABE4A9D21B2FF888EE2DAAAA0AB,4232,1,4ccdec1c5461906b,0,0.00
3z669jwe|pgp:2942,3z669jwe.sql,2942,HarryTuttle(2),harrytuttle(2),0x96ED2CCB3E5F6A28,ED343AA6627F1A86C59AC19696ED2CCB3E5F6A28,0x96ED2CCB3E5F6A28,ED343AA6627F1A86C59AC19696ED2CCB3E5F6A28,3731,1,,0,0.00
3z669jwe|pgp:2944,3z669jwe.sql,2944,Lex,lex,0x7ED43AB3D653D290,29804128FC04FB3A574B582E7ED43AB3D653D290,0x7ED43AB3D653D290,29804128FC04FB3A574B582E7ED43AB3D653D290,3858,1,,20,50.00
3z669jwe|pgp:2945,3z669jwe.sql,2945,littlegoblin,littlegoblin,0x1114B4916D508D40,D0C426C7C4A58D48151DF25D1114B4916D508D40,0x1114B4916D508D40,D0C426C7C4A58D48151DF25D1114B4916D508D40,"3864,4312,4522,,8290,16556,18217,25828,24336,38180,40475",10,a4c1e99491f8ea52,706,98.47
3z669jwe|pgp:2946,3z669jwe.sql,2946,WestLovePower(2),westlovepower(2),0x11EE66348E9F2F09,D0C912C4DD3F10F1386BD8BA11EE66348E9F2F09,0x11EE66348E9F2F09,D0C912C4DD3F10F1386BD8BA11EE66348E9F2F09,3866,1,,0,0.00
3z669jwe|pgp:2947,3z669jwe.sql,2947,420365,420365,0x21734D7A51C2705B,B426DF0A3C0C7268E0217CDE21734D7A51C2705B,0x21734D7A51C2705B,B426DF0A3C0C7268E0217CDE21734D7A51C2705B,3843,1,,50,33.20
3z669jwe|pgp:2948,3z669jwe.sql,2948,JohnDavis,johndavis,0xB1D1C0FC161702E4,13EE46C0E26852B37557E1E7B1D1C0FC161702E4,0xB1D1C0FC161702E4,13EE46C0E26852B37557E1E7B1D1C0FC161702E4,3885,1,,0,0.00
3z669jwe|pgp:2951,3z669jwe.sql,2951,Adderx,adderx,0x6DE6E1E31DDEF5B8,929B4015C49AF9AC89B3F77C6DE6E1E31DDEF5B8,0x6DE6E1E31DDEF5B8,929B4015C49AF9AC89B3F77C6DE6E1E31DDEF5B8,4000,1,,0,0.00
3z669jwe|pgp:2953,3z669jwe.sql,2953,bloggins,bloggins,0xCBB347B5C29DE134,7169BE886EA81ECA7C6B112ECBB347B5C29DE134,0xCBB347B5C29DE134,7169BE886EA81ECA7C6B112ECBB347B5C29DE134,4102,1,,0,0.00
3z669jwe|pgp:2954,3z669jwe.sql,2954,VamonosDab,vamonosdab,0x3E559525DBAF4225,BBB2775B7B81C46F1373D8533E559525DBAF4225,0x3E559525DBAF4225,BBB2775B7B81C46F1373D8533E559525DBAF4225,"4234,11243,15461,15538,15590",5,6cf1547fbbd052d4,282,97.87
3z669jwe|pgp:2956,3z669jwe.sql,2956,bitbybit,bitbybit,0xBC2FEA774E7DFF8F,F08CE3E3E7035584C466ABCBBC2FEA774E7DFF8F,0xBC2FEA774E7DFF8F,F08CE3E3E7035584C466ABCBBC2FEA774E7DFF8F,2230,1,,1,100.00
3z669jwe|pgp:2957,3z669jwe.sql,2957,Android,android,0x8F3C7637F6FD40BD,4D207E0BFA78BC4CC5C61E8C8F3C7637F6FD40BD,0x8F3C7637F6FD40BD,4D207E0BFA78BC4CC5C61E8C8F3C7637F6FD40BD,2367,1,,14,100.00
3z669jwe|pgp:2959,3z669jwe.sql,2959,TrevorPhilipsInc,trevorphilipsinc,0xE1D04074984FB079,F788ED8697B854B816FDA579E1D04074984FB079,0xE1D04074984FB079,F788ED8697B854B816FDA579E1D04074984FB079,2617,1,,5,100.00
3z669jwe|pgp:2960,3z669jwe.sql,2960,sdaf156e,sdaf156e,0x4A98685F685A04C7,C7DF3C5C2F22A3F8F4DC21A54A98685F685A04C7,0x4A98685F685A04C7,C7DF3C5C2F22A3F8F4DC21A54A98685F685A04C7,4225,1,,0,0.00
3z669jwe|pgp:2961,3z669jwe.sql,2961,polira,polira,0xEFF421DF1B3729C3,6C97B7644773FE774D97E994EFF421DF1B3729C3,0xEFF421DF1B3729C3,6C97B7644773FE774D97E994EFF421DF1B3729C3,"3613,5478",2,35158ad48ff83534,833,99.86
3z669jwe|pgp:2962,3z669jwe.sql,2962,Halaburton,halaburton,0x78C4DC42875B3199,4D2A62385E8110341B160E6578C4DC42875B3199,0x78C4DC42875B3199,4D2A62385E8110341B160E6578C4DC42875B3199,3619,1,,210,98.29
3z669jwe|pgp:2963,3z669jwe.sql,2963,stojkovic,stojkovic,0x231926F15C8F1A07,91483AA036A446D8A91D2793231926F15C8F1A07,0x231926F15C8F1A07,91483AA036A446D8A91D2793231926F15C8F1A07,"111,1974",2,,23,95.65
3z669jwe|pgp:2965,3z669jwe.sql,2965,MrDrudge,mrdrudge,0x88228A9C03AC8FF0,73F4A7104BCF1B6E107FB28F88228A9C03AC8FF0,0x88228A9C03AC8FF0,73F4A7104BCF1B6E107FB28F88228A9C03AC8FF0,4245,1,,0,0.00
3z669jwe|pgp:2967,3z669jwe.sql,2967,Ink,ink,0x67F5ECC790A87F1A,A131E752683DBD609C02E9C767F5ECC790A87F1A,0x67F5ECC790A87F1A,A131E752683DBD609C02E9C767F5ECC790A87F1A,4249,1,,19,100.00
3z669jwe|pgp:2968,3z669jwe.sql,2968,purebase,purebase,0x108DCC3533801122,5EE456575D7B7CAA41B06292108DCC3533801122,0x108DCC3533801122,5EE456575D7B7CAA41B06292108DCC3533801122,"4252,6202",2,37b1ec45d238d67f,240,96.83
3z669jwe|pgp:2969,3z669jwe.sql,2969,DankBoss101,dankboss101,0x5A57C0E3B2AA0346,7B189FFBAE5B1E5693BF2DCB5A57C0E3B2AA0346,0x5A57C0E3B2AA0346,7B189FFBAE5B1E5693BF2DCB5A57C0E3B2AA0346,"4254,17400,27935",3,,452,99.82
3z669jwe|pgp:2970,3z669jwe.sql,2970,Republic,republic,0xD5AF66020EAB6BF7,8401069502DD0024387D126FD5AF66020EAB6BF7,0xD5AF66020EAB6BF7,8401069502DD0024387D126FD5AF66020EAB6BF7,"4256,5317,,7196,12650,26781,26799,26210,26465",8,0b2b277c0dc2cb07,277,98.56
3z669jwe|pgp:2971,3z669jwe.sql,2971,WalmartSuperCenter,walmartsupercenter,0x44BD98A439E2EA97,80FEAE26D0E252FCDD84C51844BD98A439E2EA97,0x44BD98A439E2EA97,80FEAE26D0E252FCDD84C51844BD98A439E2EA97,"809,2262",2,,34,97.06
3z669jwe|pgp:2972,3z669jwe.sql,2972,mr.Scorpion,mr.scorpion,0x6CB687014CC2CDA0,D51268034A495D1D5D92FB676CB687014CC2CDA0,0x6CB687014CC2CDA0,D51268034A495D1D5D92FB676CB687014CC2CDA0,4257,1,,0,0.00
3z669jwe|pgp:2973,3z669jwe.sql,2973,madball,madball,0xCD3DE42D340F7E07,8122491A1BD1F0D77ADC8E1BCD3DE42D340F7E07,0xCD3DE42D340F7E07,8122491A1BD1F0D77ADC8E1BCD3DE42D340F7E07,3730,1,,8,100.00
3z669jwe|pgp:2974,3z669jwe.sql,2974,projeccao,projeccao,0xDAAA569EAA554C94,67FCB875C5E64587D9390A31DAAA569EAA554C94,0xDAAA569EAA554C94,67FCB875C5E64587D9390A31DAAA569EAA554C94,"3889,10831,12004,11577,14476,16533,19338,23389,27563,26071,11602,26610",12,a02361b060d9b551,271,98.38
3z669jwe|pgp:2975,3z669jwe.sql,2975,DabsBank_Market,dabsbank_market,0xA83355E58045F006,6CA9E251970837E656795E89A83355E58045F006,0xA83355E58045F006,6CA9E251970837E656795E89A83355E58045F006,"4261,5460",2,,0,0.00
3z669jwe|pgp:2977,3z669jwe.sql,2977,Bilderberg,bilderberg,0x558D6B4ED8160261,515A5CF633339989D5A89782558D6B4ED8160261,0x558D6B4ED8160261,515A5CF633339989D5A89782558D6B4ED8160261,4270,1,,0,0.00
3z669jwe|pgp:2981,3z669jwe.sql,2981,CheapPayTV,cheappaytv,0xDECF4B9656F30848,6E16242EDEE80D775B8D8AF7DECF4B9656F30848,0xDECF4B9656F30848,6E16242EDEE80D775B8D8AF7DECF4B9656F30848,4276,1,,82,100.00
3z669jwe|pgp:2982,3z669jwe.sql,2982,AusPost,auspost,0xD467720177C5EE10,61DACAD02FA46EA4A3CF1802D467720177C5EE10,0xD467720177C5EE10,61DACAD02FA46EA4A3CF1802D467720177C5EE10,"1209,8579",2,,127,98.90
3z669jwe|pgp:2984,3z669jwe.sql,2984,Greeny,greeny,0xAC9EF4D3CBB11FF4,39AE2E2FF0B2DF46A8C01B0EAC9EF4D3CBB11FF4,0xAC9EF4D3CBB11FF4,39AE2E2FF0B2DF46A8C01B0EAC9EF4D3CBB11FF4,4279,1,,0,0.00
3z669jwe|pgp:2985,3z669jwe.sql,2985,eXolein12,exolein12,0x0F0B90DBE6B11A3A,AF7244A5109EFCC43A979CE90F0B90DBE6B11A3A,0x0F0B90DBE6B11A3A,AF7244A5109EFCC43A979CE90F0B90DBE6B11A3A,4280,1,,0,0.00
3z669jwe|pgp:2986,3z669jwe.sql,2986,YourCoinNightmare,yourcoinnightmare,0x387114B478612508,AD3D57A25CEB53D8E9612469387114B478612508,0x387114B478612508,AD3D57A25CEB53D8E9612469387114B478612508,4281,1,,0,0.00
3z669jwe|pgp:2989,3z669jwe.sql,2989,craigman(2),craigman(2),0x6170D287A8A0500C,14B99D1AF0AC709EDF0C20166170D287A8A0500C,0x6170D287A8A0500C,14B99D1AF0AC709EDF0C20166170D287A8A0500C,"1180,4341,8332,17499,17594,20112,25082",7,,459,99.56
3z669jwe|pgp:2995,3z669jwe.sql,2995,UK-ProZone,uk-prozone,0x982E9B6A1C866797,E007AF9F1A32B87D4AB6E95D982E9B6A1C866797,0x982E9B6A1C866797,E007AF9F1A32B87D4AB6E95D982E9B6A1C866797,3564,1,,0,0.00
3z669jwe|pgp:2997,3z669jwe.sql,2997,Xanaxman(2),xanaxman(2),0x97DE7A8FAD7E78EE,B6AF052F101CF6FB0E617E6E97DE7A8FAD7E78EE,0x97DE7A8FAD7E78EE,B6AF052F101CF6FB0E617E6E97DE7A8FAD7E78EE,165,1,,20,100.00
3z669jwe|pgp:2999,3z669jwe.sql,2999,Thedrugman,thedrugman,0xD8BE0B5A1CDB73FF,523065F71910F9B472DFEBB5D8BE0B5A1CDB73FF,0xD8BE0B5A1CDB73FF,523065F71910F9B472DFEBB5D8BE0B5A1CDB73FF,4293,1,,0,0.00
3z669jwe|pgp:3000,3z669jwe.sql,3000,FunkyDrugs,funkydrugs,0x1975B23F754E481F,C67B8D5008D3AE78E147C6F51975B23F754E481F,0x1975B23F754E481F,C67B8D5008D3AE78E147C6F51975B23F754E481F,4296,1,,0,0.00
3z669jwe|pgp:3001,3z669jwe.sql,3001,eightoeight,eightoeight,0x6E3F53661320D8D9,4265C01A7A51BE6A86BD25276E3F53661320D8D9,0x6E3F53661320D8D9,4265C01A7A51BE6A86BD25276E3F53661320D8D9,"4299,5004,5707",3,,25,91.20
3z669jwe|pgp:3002,3z669jwe.sql,3002,WeedyGuy,weedyguy,0x39681F65997EDE38,423E028C9282012FC700322039681F65997EDE38,0x39681F65997EDE38,423E028C9282012FC700322039681F65997EDE38,"4300,8976,13170",3,,88,100.00
3z669jwe|pgp:3003,3z669jwe.sql,3003,420Boys,420boys,0x3D236001C3FE03BD,9F00F59818BBA5F942AB9F5E3D236001C3FE03BD,0x3D236001C3FE03BD,9F00F59818BBA5F942AB9F5E3D236001C3FE03BD,4303,1,,30,16.67
3z669jwe|pgp:3004,3z669jwe.sql,3004,AmsterdamProduct,amsterdamproduct,0x77B0DA4384BC84C5,554764AC031DD605B2D96FF277B0DA4384BC84C5,0x77B0DA4384BC84C5,554764AC031DD605B2D96FF277B0DA4384BC84C5,4244,1,,0,0.00
3z669jwe|pgp:3006,3z669jwe.sql,3006,HarryTuttle(2),harrytuttle(2),0x425EA5E8172987B0,CB7D0660CA5BDF81A9CB0732425EA5E8172987B0,0x425EA5E8172987B0,CB7D0660CA5BDF81A9CB0732425EA5E8172987B0,4305,1,,20,97.00
3z669jwe|pgp:3007,3z669jwe.sql,3007,Rhizo,rhizo,0xFACDD6ECE010BE6F,11D4FFB15F467A8F6BC37A7AFACDD6ECE010BE6F,0xFACDD6ECE010BE6F,11D4FFB15F467A8F6BC37A7AFACDD6ECE010BE6F,4307,1,,23,43.48
3z669jwe|pgp:3008,3z669jwe.sql,3008,thagooods,thagooods,0x7FDD46BCE7200A35,AEA130DFD4EA96F335F9A1CD7FDD46BCE7200A35,0x7FDD46BCE7200A35,AEA130DFD4EA96F335F9A1CD7FDD46BCE7200A35,860,1,,0,0.00
3z669jwe|pgp:3009,3z669jwe.sql,3009,drugazon,drugazon,0x0CAD6FC450957793,B0FF6C35D16E4BA94C7E62DF0CAD6FC450957793,0x0CAD6FC450957793,B0FF6C35D16E4BA94C7E62DF0CAD6FC450957793,4309,1,,0,0.00
3z669jwe|pgp:3010,3z669jwe.sql,3010,LowLands,lowlands,0x848FF4F12BB05E8B,B7654ED9F9F655B8835797DB848FF4F12BB05E8B,0x848FF4F12BB05E8B,B7654ED9F9F655B8835797DB848FF4F12BB05E8B,"4310,4310",1,e0b0bcdcad0134a4,0,0.00
3z669jwe|pgp:3011,3z669jwe.sql,3011,VanillaRoyale,vanillaroyale,0x53CA29AB72EF3D6A,B3FD30247F21468689FD3A1F53CA29AB72EF3D6A,0x53CA29AB72EF3D6A,B3FD30247F21468689FD3A1F53CA29AB72EF3D6A,4311,1,,40,30.50
3z669jwe|pgp:3012,3z669jwe.sql,3012,TheDoctorsOffice,thedoctorsoffice,0x53C16BA75ACB00F8,1958C07C6374AD8A179FE04553C16BA75ACB00F8,0x53C16BA75ACB00F8,1958C07C6374AD8A179FE04553C16BA75ACB00F8,"4313,6460",2,,0,0.00
3z669jwe|pgp:3013,3z669jwe.sql,3013,PartyHat,partyhat,0xCAF97EFA654FA3FF,82DCD442A8E40D14C69024A1CAF97EFA654FA3FF,0xCAF97EFA654FA3FF,82DCD442A8E40D14C69024A1CAF97EFA654FA3FF,4314,1,,15,33.33
3z669jwe|pgp:3014,3z669jwe.sql,3014,preview-of-freedom,preview-of-freedom,0x0AA8CCFFD23992C2,08F1A771F5718A0DEE4D4FF40AA8CCFFD23992C2,0x0AA8CCFFD23992C2,08F1A771F5718A0DEE4D4FF40AA8CCFFD23992C2,"4263,21946",2,,357,97.09
3z669jwe|pgp:3015,3z669jwe.sql,3015,MollyMuse,mollymuse,0x0DE7F996362D1DED,CAEDAE0CC92D8D76EE8363F10DE7F996362D1DED,0x0DE7F996362D1DED,CAEDAE0CC92D8D76EE8363F10DE7F996362D1DED,"4264,8372",2,,651,99.94
3z669jwe|pgp:3016,3z669jwe.sql,3016,Saralea,saralea,0xFF9D7F39BA376F0C,524F4DDE6CBF7B18AE7AC738FF9D7F39BA376F0C,0xFF9D7F39BA376F0C,524F4DDE6CBF7B18AE7AC738FF9D7F39BA376F0C,"4266,4532,8297,12528,14244,12845",6,,634,99.94
3z669jwe|pgp:3017,3z669jwe.sql,3017,JuliusCaesar,juliuscaesar,0xB0418DAD9AEFCF06,842B28044FE4E2C38EB7ADB3B0418DAD9AEFCF06,0xB0418DAD9AEFCF06,842B28044FE4E2C38EB7ADB3B0418DAD9AEFCF06,4271,1,,6,40.00
3z669jwe|pgp:3018,3z669jwe.sql,3018,AlSwearengen,alswearengen,0x75442E31D0B89236,A6005B4774254C29922564AD75442E31D0B89236,0x75442E31D0B89236,A6005B4774254C29922564AD75442E31D0B89236,1429,1,,11,67.27
3z669jwe|pgp:3019,3z669jwe.sql,3019,psychotropix,psychotropix,0x24063F91AAF85304,0A9DCED097B636509539FE1724063F91AAF85304,0x24063F91AAF85304,0A9DCED097B636509539FE1724063F91AAF85304,"1741,5897,11368,13410",4,,1844,99.45
3z669jwe|pgp:3020,3z669jwe.sql,3020,hqdope,hqdope,0x037034FC3BCAB64F,B980084874C13452100C6A63037034FC3BCAB64F,0x037034FC3BCAB64F,B980084874C13452100C6A63037034FC3BCAB64F,"4315,4486,5946",3,,198,95.56
3z669jwe|pgp:3021,3z669jwe.sql,3021,samrour,samrour,0xAAE50090BE5B14FF,AA19E151C11D7472A4CA2636AAE50090BE5B14FF,0xAAE50090BE5B14FF,AA19E151C11D7472A4CA2636AAE50090BE5B14FF,4316,1,,0,0.00
3z669jwe|pgp:3022,3z669jwe.sql,3022,CantiereDM,cantieredm,0xDD29B44D6B92C973,5DFDD542AF93E4D49440AE6BDD29B44D6B92C973,0xDD29B44D6B92C973,5DFDD542AF93E4D49440AE6BDD29B44D6B92C973,2276,1,,3,100.00
3z669jwe|pgp:3024,3z669jwe.sql,3024,Sages Wares,sages wares,0x6B736E74E6EF00DB,D11160F0F1A7865987E87B086B736E74E6EF00DB,0x6B736E74E6EF00DB,D11160F0F1A7865987E87B086B736E74E6EF00DB,4318,1,,0,0.00
3z669jwe|pgp:3026,3z669jwe.sql,3026,WhiteChapel(2),whitechapel(2),0x1B99EB7BC44232C9,3B314BE118BACA351C49AD511B99EB7BC44232C9,0x1B99EB7BC44232C9,3B314BE118BACA351C49AD511B99EB7BC44232C9,4320,1,,0,0.00
3z669jwe|pgp:3028,3z669jwe.sql,3028,wicked moolah,wicked moolah,0x0805F72F00333566,21B2EA09867C6410686ACA8C0805F72F00333566,0x0805F72F00333566,21B2EA09867C6410686ACA8C0805F72F00333566,4322,1,,0,0.00
3z669jwe|pgp:3029,3z669jwe.sql,3029,MrDoge,mrdoge,0xACCEBD2F5A9C1823,DA707E8804FDCBA67BAE6631ACCEBD2F5A9C1823,0xACCEBD2F5A9C1823,DA707E8804FDCBA67BAE6631ACCEBD2F5A9C1823,2786,1,,15,100.00
3z669jwe|pgp:3030,3z669jwe.sql,3030,KennyPowersDNM,kennypowersdnm,0x96966B15F981075E,9F956E1A2E2AAA2C2F0DCDF196966B15F981075E,0x96966B15F981075E,9F956E1A2E2AAA2C2F0DCDF196966B15F981075E,3348,1,,42,100.00
3z669jwe|pgp:3031,3z669jwe.sql,3031,AussieCrystal(2),aussiecrystal(2),0x3E6687116F8BCE92,A00F3B6E4AEC408C5017BFBD3E6687116F8BCE92,0x3E6687116F8BCE92,A00F3B6E4AEC408C5017BFBD3E6687116F8BCE92,3666,1,,15,100.00
3z669jwe|pgp:3032,3z669jwe.sql,3032,samedaydispatch,samedaydispatch,0x48089FCAC33FB228,7637E89BD8C5A0494E87E21848089FCAC33FB228,0x48089FCAC33FB228,7637E89BD8C5A0494E87E21848089FCAC33FB228,"99,5034",2,,703,2.79
3z669jwe|pgp:3033,3z669jwe.sql,3033,DrWhite(2),drwhite(2),0xBBB3E666A457F223,9E58096879142B57524CE5FDBBB3E666A457F223,0xBBB3E666A457F223,9E58096879142B57524CE5FDBBB3E666A457F223,"2216,3021,8762",3,,371,99.78
3z669jwe|pgp:3034,3z669jwe.sql,3034,Budworx(2),budworx(2),0x5333AF5B2F402679,4C512B49B82A9E6CE8B939015333AF5B2F402679,0x5333AF5B2F402679,4C512B49B82A9E6CE8B939015333AF5B2F402679,365,1,,341,96.30
3z669jwe|pgp:3035,3z669jwe.sql,3035,SleekTheElite(2),sleektheelite(2),0x7737D56B1F2F1898,48C70B2F104A3D93AF6F11227737D56B1F2F1898,0x7737D56B1F2F1898,48C70B2F104A3D93AF6F11227737D56B1F2F1898,"645,3776,15788,21956",4,,345,99.71
3z669jwe|pgp:3036,3z669jwe.sql,3036,darkoxyking,darkoxyking,0x840E922E88B4C731,00ACA8D8B8D0EEFA4FB260FB840E922E88B4C731,0x840E922E88B4C731,00ACA8D8B8D0EEFA4FB260FB840E922E88B4C731,"954,8472,9285",3,,90,100.00
3z669jwe|pgp:3037,3z669jwe.sql,3037,StoneIsland,stoneisland,0x7F892DAD6BE2D20C,B55D425CEEC795CDA19D820A7F892DAD6BE2D20C,0x7F892DAD6BE2D20C,B55D425CEEC795CDA19D820A7F892DAD6BE2D20C,"906,1651,6518",3,a93e703ebff81fe6,1897,99.70
3z669jwe|pgp:3038,3z669jwe.sql,3038,ArnoldPalmer,arnoldpalmer,0x64610B009D5AABC5,520BB6E5C814BB8D10C8481264610B009D5AABC5,0x64610B009D5AABC5,520BB6E5C814BB8D10C8481264610B009D5AABC5,"4324,4514,,33839,34010",4,0fff4d744decbad9,15,100.00
3z669jwe|pgp:3039,3z669jwe.sql,3039,TheDearthStar,thedearthstar,0x9FC3A754D492C9BE,5D68C07D6CD36F99941C95FC9FC3A754D492C9BE,0x9FC3A754D492C9BE,5D68C07D6CD36F99941C95FC9FC3A754D492C9BE,4329,1,,0,0.00
3z669jwe|pgp:3040,3z669jwe.sql,3040,METHiosie(2),methiosie(2),0xA187ABD9E237CFDF,42324A32D9561ABD458684E3A187ABD9E237CFDF,0xA187ABD9E237CFDF,42324A32D9561ABD458684E3A187ABD9E237CFDF,4713,1,,15,100.00
3z669jwe|pgp:3041,3z669jwe.sql,3041,mrfreaky,mrfreaky,0xC88A3B1697842E1E,239A04844DB3633440CF80EEC88A3B1697842E1E,0xC88A3B1697842E1E,239A04844DB3633440CF80EEC88A3B1697842E1E,4332,1,,0,0.00
3z669jwe|pgp:3042,3z669jwe.sql,3042,poerba,poerba,0x487877005A9D1070,A181C04896C4BC5F553BA77A487877005A9D1070,0x487877005A9D1070,A181C04896C4BC5F553BA77A487877005A9D1070,4333,1,,0,0.00
3z669jwe|pgp:3043,3z669jwe.sql,3043,eisregen,eisregen,0xB449B6893BB5ADB4,861B2E4B9F11697C7CAF0D78B449B6893BB5ADB4,0xB449B6893BB5ADB4,861B2E4B9F11697C7CAF0D78B449B6893BB5ADB4,4334,1,,0,0.00
3z669jwe|pgp:3044,3z669jwe.sql,3044,MrAlien,mralien,0x9387B7997A519986,59EA60A28726FE017C1255D79387B7997A519986,0x9387B7997A519986,59EA60A28726FE017C1255D79387B7997A519986,4335,1,,0,0.00
3z669jwe|pgp:3045,3z669jwe.sql,3045,jon_Coleman998,jon_coleman998,0x120F809214BEBECF,F35CDE8334DAED1700F84C12120F809214BEBECF,0x120F809214BEBECF,F35CDE8334DAED1700F84C12120F809214BEBECF,4336,1,,0,0.00
3z669jwe|pgp:3046,3z669jwe.sql,3046,Accur8,accur8,0xA7793D5EA37BBBF9,D657DD9EF5340AC7490E564BA7793D5EA37BBBF9,0xA7793D5EA37BBBF9,D657DD9EF5340AC7490E564BA7793D5EA37BBBF9,2034,1,,2,50.00
3z669jwe|pgp:3048,3z669jwe.sql,3048,CaliforniaCoOp,californiacoop,0xC844CB318B682470,304F17986701175541C36155C844CB318B682470,0xC844CB318B682470,304F17986701175541C36155C844CB318B682470,4339,1,,4,95.00
3z669jwe|pgp:3049,3z669jwe.sql,3049,NouveauEst,nouveauest,0x3F126B4398A37D62,E978E93DE105E4C57ACBBBF73F126B4398A37D62,0x3F126B4398A37D62,E978E93DE105E4C57ACBBBF73F126B4398A37D62,"4340,5328,5363,5448,5811,7261",6,,256,96.17
3z669jwe|pgp:3051,3z669jwe.sql,3051,TheFriendlyChemist,thefriendlychemist,0x281DB8CDF082AEFA,61E2EF600B458E3FC387FF74281DB8CDF082AEFA,0x281DB8CDF082AEFA,61E2EF600B458E3FC387FF74281DB8CDF082AEFA,4343,1,,400,95.35
3z669jwe|pgp:3053,3z669jwe.sql,3053,RichPorter,richporter,0x567C52601434EA91,85F7DC0983E97672280C423B567C52601434EA91,0x567C52601434EA91,85F7DC0983E97672280C423B567C52601434EA91,"8590,15417",2,,230,99.13
3z669jwe|pgp:3054,3z669jwe.sql,3054,oxyking,oxyking,0x65D789436F0AB25A,EECA0107C61A943476EDE63665D789436F0AB25A,0x65D789436F0AB25A,EECA0107C61A943476EDE63665D789436F0AB25A,"4349,14229",2,,18,100.00
3z669jwe|pgp:3056,3z669jwe.sql,3056,safelygraze,safelygraze,0xBDF7DE3D34A2AE54,66388926DF69FD1E0CA62483BDF7DE3D34A2AE54,0xBDF7DE3D34A2AE54,66388926DF69FD1E0CA62483BDF7DE3D34A2AE54,"4351,27366,27284",3,,70,99.71
3z669jwe|pgp:3057,3z669jwe.sql,3057,OZMarket,ozmarket,0x3E53715D3D5644E1,0DEBBB277806D3899CFD79E23E53715D3D5644E1,0x3E53715D3D5644E1,0DEBBB277806D3899CFD79E23E53715D3D5644E1,"4353,17879,30154",3,,74,98.65
3z669jwe|pgp:3058,3z669jwe.sql,3058,saleenF1,saleenf1,0x0AF0E01727B2A2E7,FC612C5578A3E6763FF9390F0AF0E01727B2A2E7,0x0AF0E01727B2A2E7,FC612C5578A3E6763FF9390F0AF0E01727B2A2E7,4355,1,,19,98.95
3z669jwe|pgp:3059,3z669jwe.sql,3059,hot-potato,hot-potato,0x6A032DD71BAB1E28,7912F384F932551D51245E9F6A032DD71BAB1E28,0x6A032DD71BAB1E28,7912F384F932551D51245E9F6A032DD71BAB1E28,4356,1,,57,100.00
3z669jwe|pgp:3060,3z669jwe.sql,3060,chomper(2),chomper(2),0x5AE7607DC95599C4,67CC1B6BF94016EFDC1CC1A45AE7607DC95599C4,0x5AE7607DC95599C4,67CC1B6BF94016EFDC1CC1A45AE7607DC95599C4,"3178,173",2,,11,63.64
3z669jwe|pgp:3061,3z669jwe.sql,3061,stichguysells,stichguysells,0x23D3F447C4B77ACB,08F0020820105C8616F2A45123D3F447C4B77ACB,0x23D3F447C4B77ACB,08F0020820105C8616F2A45123D3F447C4B77ACB,3525,1,,3,100.00
3z669jwe|pgp:3062,3z669jwe.sql,3062,privateqe,privateqe,0x8380C7D1289DB340,BF5AB02BF472626F09D234D08380C7D1289DB340,0x8380C7D1289DB340,BF5AB02BF472626F09D234D08380C7D1289DB340,"4359,15780",2,,402,99.10
3z669jwe|pgp:3063,3z669jwe.sql,3063,TopShelf420,topshelf420,0xBBE4960477DFAAFA,33AD847AE259136371EB3D73BBE4960477DFAAFA,0xBBE4960477DFAAFA,33AD847AE259136371EB3D73BBE4960477DFAAFA,4441,1,,609,98.98
3z669jwe|pgp:3064,3z669jwe.sql,3064,TheVault,thevault,0x5BAF47C79F1F3721,496357A9D82CFDD1B9A0F9F45BAF47C79F1F3721,0x5BAF47C79F1F3721,496357A9D82CFDD1B9A0F9F45BAF47C79F1F3721,"4361,4586,13279,13647,14369,15108,14449,18675,23414,23901",10,3dd8ffd1d11d1101,112,99.29
3z669jwe|pgp:3065,3z669jwe.sql,3065,HerbsHeaven,herbsheaven,0x9F673D640A277DC1,20D0D4AB27BC6F864544D0CF9F673D640A277DC1,0x9F673D640A277DC1,20D0D4AB27BC6F864544D0CF9F673D640A277DC1,4363,1,,15,100.00
3z669jwe|pgp:3066,3z669jwe.sql,3066,SouthWestGreen,southwestgreen,0x31513C28086DF3DF,BB659A02C7BA7747B2EFC57A31513C28086DF3DF,0x31513C28086DF3DF,BB659A02C7BA7747B2EFC57A31513C28086DF3DF,4365,1,,0,0.00
3z669jwe|pgp:3067,3z669jwe.sql,3067,Chemical69,chemical69,0xEDFD5459BC98B61F,F266A17F0893F0B43ABE07B3EDFD5459BC98B61F,0xEDFD5459BC98B61F,F266A17F0893F0B43ABE07B3EDFD5459BC98B61F,4367,1,,0,0.00
