model_id,role,metric,observed,bootstrap_mean,bootstrap_std,ci_lower,ci_upper,valid_resamples,n_rows,n_positive,n_negative,n_groups
step15_v2_identifier_operational_phase4_seed_20260320,step15_v2_operational_identifier_seed,pr_auc,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260320,step15_v2_operational_identifier_seed,map,0.698764,0.695911,0.118150,0.411830,0.873949,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260320,step15_v2_operational_identifier_seed,mrr,1.000000,0.993449,0.064626,1.000000,1.000000,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260321,step15_v2_operational_identifier_seed,roc_auc,0.872829,0.870716,0.053180,0.748954,0.956055,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260321,step15_v2_operational_identifier_seed,average_precision,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260321,step15_v2_operational_identifier_seed,pr_auc,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260321,step15_v2_operational_identifier_seed,map,0.709469,0.702964,0.121921,0.402277,0.882884,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260321,step15_v2_operational_identifier_seed,mrr,1.000000,0.993975,0.063121,1.000000,1.000000,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260322,step15_v2_operational_identifier_seed,roc_auc,0.895798,0.892655,0.049812,0.779340,0.973308,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260322,step15_v2_operational_identifier_seed,average_precision,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260322,step15_v2_operational_identifier_seed,pr_auc,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260322,step15_v2_operational_identifier_seed,map,0.772570,0.761895,0.105659,0.509104,0.915789,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_20260322,step15_v2_operational_identifier_seed,mrr,1.000000,0.996367,0.050795,1.000000,1.000000,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_mean,step15_v2_operational_identifier_seed_mean,roc_auc,0.882913,0.882513,0.051118,0.767612,0.966451,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_mean,step15_v2_operational_identifier_seed_mean,average_precision,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_mean,step15_v2_operational_identifier_seed_mean,pr_auc,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_mean,step15_v2_operational_identifier_seed_mean,map,0.745849,0.741078,0.110435,0.479067,0.906404,5000,106,21,85,39
step15_v2_identifier_operational_phase4_seed_mean,step15_v2_operational_identifier_seed_mean,mrr,1.000000,0.997983,0.035203,1.000000,1.000000,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260320,step15_v2_clean_primary_identity_only_seed,roc_auc,0.875630,0.874387,0.054026,0.750408,0.962358,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260320,step15_v2_clean_primary_identity_only_seed,average_precision,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260320,step15_v2_clean_primary_identity_only_seed,pr_auc,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260320,step15_v2_clean_primary_identity_only_seed,map,0.623341,0.628021,0.139630,0.340055,0.872680,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260320,step15_v2_clean_primary_identity_only_seed,mrr,1.000000,0.864046,0.251066,0.250000,1.000000,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260321,step15_v2_clean_primary_identity_only_seed,roc_auc,0.904202,0.901311,0.042762,0.803350,0.968396,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260321,step15_v2_clean_primary_identity_only_seed,average_precision,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260321,step15_v2_clean_primary_identity_only_seed,pr_auc,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260321,step15_v2_clean_primary_identity_only_seed,map,0.731756,0.723124,0.114261,0.461349,0.900621,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260321,step15_v2_clean_primary_identity_only_seed,mrr,1.000000,0.998507,0.031196,1.000000,1.000000,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260322,step15_v2_clean_primary_identity_only_seed,roc_auc,0.872829,0.869890,0.053350,0.751245,0.955617,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260322,step15_v2_clean_primary_identity_only_seed,average_precision,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260322,step15_v2_clean_primary_identity_only_seed,pr_auc,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260322,step15_v2_clean_primary_identity_only_seed,map,0.679528,0.669513,0.125690,0.381042,0.863383,5000,106,21,85,39
step15_v2_identity_from_scratch_phase4_seed_20260322,step15_v2_clean_primary_identity_only_seed,mrr,1.000000,0.993880,0.062282,1.000000,1.000000,5000,106,21,85,39
